1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04
6.399989999999999668e+01,6.399989999999999668e+01,6.399989999999999668e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
