1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04
9.999900000000000233e+00,9.999900000000000233e+00,9.999900000000000233e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
